ID,Value
34749829,Humans
34749829,Iran
34749829,Male
34749829,Middle Aged
34749829,Primary Myelofibrosis
34749829,Tuberculosis
34751013,Aged
34751013,COVID-19
34751013,COVID-19 Vaccines
34751013,ChAdOx1 nCoV-19
34751013,Dexamethasone
34751013,Ecchymosis
34751013,Female
34751013,Humans
34751013,"Immunoglobulins, Intravenous"
34751013,Periodontal Index
34751013,"Purpura, Thrombocytopenic, Idiopathic"
34751013,SARS-CoV-2
34751013,Vaccination
34753439,Humans
34753439,Mutation
34753439,Paraplegia
34753439,Phenotype
34753439,"Spastic Paraplegia, Hereditary"
34753439,Spastin
34753500,Adult
34753500,Colostomy
34753500,Female
34753500,Gangrene
34753500,Humans
34753500,"Infant, Newborn"
34753500,Intestinal Obstruction
34753500,Intestinal Volvulus
34753500,Pregnancy
34753500,Sigmoid Diseases
34753725,"Arrhythmias, Cardiac"
34753725,Electrocardiography
34753725,"Electrocardiography, Ambulatory"
34753725,Humans
34753725,Male
34753725,Renal Dialysis
34753725,Takotsubo Cardiomyopathy
15916712,Cell Count
15916712,Cell Movement
15916712,Corneal Diseases
15916712,"DNA, Viral"
15916712,Descemet Membrane
15916712,"Endothelium, Corneal"
15916712,"Epithelium, Corneal"
15916712,Fuchs' Endothelial Dystrophy
15916712,Graft Rejection
15916712,Humans
15916712,"Keratoplasty, Penetrating"
15916712,Male
15916712,Middle Aged
15916712,Polymerase Chain Reaction
15916712,Postoperative Complications
15916712,Reoperation
15916712,Simplexvirus
15918892,"Aged, 80 and over"
15918892,Esophageal and Gastric Varices
15918892,Humans
15918892,"Hypertension, Portal"
15918892,Liver Circulation
15918892,Male
15918892,Melena
15918892,Portal System
15918892,"Scleroderma, Systemic"
15918893,Acute Disease
15918893,Brain Ischemia
15918893,Fibrinolytic Agents
15918893,Heparin
15918893,Humans
15918893,Male
15918893,Middle Aged
15918893,Stroke
15918893,Thrombolytic Therapy
15918893,Thrombosis
15918893,Tissue Plasminogen Activator
15918893,Treatment Outcome
15918893,Ultrasonography
15918893,"Ventricular Dysfunction, Left"
15921523,"Endocarditis, Bacterial"
15921523,Foreign Bodies
15921523,Humans
15921523,Intracranial Embolism
15921523,Male
15921523,Middle Aged
15921523,Rectum
15921523,Staphylococcal Infections
15921523,Stroke
15929884,"Carcinoma, Transitional Cell"
15929884,Chemical Industry
15929884,Environmental Monitoring
15929884,Hematuria
15929884,Humans
15929884,Male
15929884,Methylenebis(chloroaniline)
15929884,Middle Aged
15929884,Occupational Diseases
15929884,Occupational Exposure
15929884,Taiwan
15929884,Urinary Bladder Neoplasms
15929884,Urination Disorders
15929901,Adult
15929901,Attention
15929901,"Brain Damage, Chronic"
15929901,Cholinesterase Inhibitors
15929901,Female
15929901,Humans
15929901,Insecticides
15929901,Male
15929901,Memory
15929901,Methomyl
15929901,Middle Aged
15929901,Motor Skills
15929901,Neuropsychological Tests
15929901,Neurotoxicity Syndromes
15929901,Pyrethrins
15929901,Spain
28314387,Adult
28314387,Duodenal Obstruction
28314387,Esophageal Atresia
28314387,Female
28314387,Genetic Counseling
28314387,Humans
28314387,"Infant, Newborn"
28314387,Intestinal Atresia
28314387,Polyhydramnios
28314387,Pregnancy
28314387,Pregnancy Complications
28314387,Pregnancy Outcome
28314387,"Pregnancy Reduction, Multifetal"
28314387,"Pregnancy, Twin"
28314387,Prenatal Diagnosis
28314387,Twins
28315636,"Antibodies, Monoclonal"
28315636,"Antibodies, Monoclonal, Humanized"
28315636,Antineoplastic Agents
28315636,Fatal Outcome
28315636,Graft Rejection
28315636,Humans
28315636,Immunosuppressive Agents
28315636,Ipilimumab
28315636,"Kidney Failure, Chronic"
28315636,Kidney Transplantation
28315636,Male
28315636,Melanoma
28315636,Middle Aged
28315636,Programmed Cell Death 1 Receptor
28315636,Proto-Oncogene Mas
28315636,Proto-Oncogene Proteins B-raf
28315636,Skin Neoplasms
28315636,Treatment Failure
28316283,Adult
28316283,Anti-Inflammatory Agents
28316283,Combined Modality Therapy
28316283,Female
28316283,"Granuloma, Giant Cell"
28316283,Humans
28316283,"Injections, Intralesional"
28316283,Maxilla
28316283,Oral Surgical Procedures
28316283,"Radiography, Panoramic"
28316283,Tooth Extraction
28316283,Treatment Outcome
28320359,Adult
28320359,"Antiretroviral Therapy, Highly Active"
28320359,Bronchoscopy
28320359,Cough
28320359,HIV Infections
28320359,HIV-1
28320359,Humans
28320359,Lung
28320359,Lung Neoplasms
28320359,Male
28320359,"Radiography, Thoracic"
28320359,"Sarcoma, Kaposi"
28320387,Atypical Hemolytic Uremic Syndrome
28320387,"Diagnosis, Differential"
28320387,Humans
28320387,Infant
28320387,Influenza B virus
28320387,"Influenza, Human"
28320387,Male
28320387,Treatment Outcome
28320395,Animals
28320395,Capillaries
28320395,"Cardiomyopathy, Hypertrophic"
28320395,Cat Diseases
28320395,Cats
28320395,"Diagnosis, Differential"
28320395,Fatal Outcome
28320395,"Hemangioma, Capillary"
28320395,"Hypertension, Pulmonary"
28320395,Lung
28320395,Lung Neoplasms
28320395,Male
28320419,"Biomarkers, Tumor"
28320419,Biopsy
28320419,Cerebellar Neoplasms
28320419,Cerebral Angiography
28320419,Chromosome Deletion
28320419,"Chromosomes, Human, Pair 1"
28320419,"Chromosomes, Human, Pair 19"
28320419,Computed Tomography Angiography
28320419,"Diagnosis, Differential"
28320419,Ependymoglial Cells
28320419,Ependymoma
28320419,Female
28320419,Hemangioblastoma
28320419,Humans
28320419,Immunohistochemistry
28320419,"In Situ Hybridization, Fluorescence"
28320419,Middle Aged
28320419,Neoplasm Grading
28320419,Predictive Value of Tests
28320435,Biomarkers
28320435,Biopsy
28320435,Collagen Diseases
28320435,Colonic Diseases
28320435,"Endoscopy, Gastrointestinal"
28320435,Esophageal Diseases
28320435,Female
28320435,Hamartoma
28320435,Humans
28320435,Ileal Diseases
28320435,Immunohistochemistry
28320457,"Biopsy, Fine-Needle"
28320457,Cough
28320457,Dyspnea
28320457,HIV Seronegativity
28320457,Herpesviridae Infections
28320457,"Herpesvirus 8, Human"
28320457,Humans
28320457,Jugular Veins
28320457,Male
28320457,Mediastinal Neoplasms
28320457,Mediastinum
28320457,Middle Aged
28320457,Plasmablastic Lymphoma
28320457,Polycythemia Vera
28320457,Syndrome
28320457,Thrombosis
28320457,Treatment Outcome
28320457,Ultrasonography
28320469,Adult
28320469,Aged
28320469,Angiolipoma
28320469,Epidural Space
28320469,Female
28320469,Humans
28320469,Lumbar Vertebrae
28320469,Magnetic Resonance Imaging
28320469,Middle Aged
28320469,Spinal Neoplasms
28320469,Thoracic Vertebrae
28320470,Aged
28320470,Antithyroid Agents
28320470,Eosinophils
28320470,Humans
28320470,Male
28320470,Methimazole
28320470,Pleural Effusion
28320481,Aged
28320481,Antihypertensive Agents
28320481,Female
28320481,Humans
28320481,Latanoprost
28320481,Macular Edema
28320481,Phacoemulsification
28320481,"Prostaglandins F, Synthetic"
28320481,Retinal Detachment
28321172,Aged
28321172,Axilla
28321172,Fatal Outcome
28321172,Gastrointestinal Stromal Tumors
28321172,Humans
28321172,Imatinib Mesylate
28321172,Indoles
28321172,Lymph Nodes
28321172,Lymphatic Metastasis
28321172,Male
28321172,Neoplasm Metastasis
28321172,Phenylurea Compounds
28321172,Positron-Emission Tomography
28321172,Pyridines
28321172,Pyrroles
28321172,Stomach Neoplasms
28321172,Sunitinib
28321172,"Tomography, X-Ray Computed"
28321173,Adenocarcinoma
28321173,Cecal Neoplasms
28321173,Cecum
28321173,Humans
28321173,Leiomyosarcoma
28321173,Liver Neoplasms
28321173,Lymph Node Excision
28321173,Lymph Nodes
28321173,Lymphatic Metastasis
28321173,Magnetic Resonance Imaging
28321173,Male
28321173,Middle Aged
28321173,Neoplasm Metastasis
28321173,"Neoplasm Recurrence, Local"
28321173,Rectal Neoplasms
28321173,"Tomography, X-Ray Computed"
28321173,Treatment Outcome
28323540,Aged
28323540,"Aged, 80 and over"
28323540,Animals
28323540,Brain
28323540,Brain Ischemia
28323540,Cell Separation
28323540,Female
28323540,Humans
28323540,Kruppel-Like Factor 4
28323540,Male
28323540,Mice
28323540,Multipotent Stem Cells
28323540,Pericytes
28323540,Stroke
28324131,Adult
28324131,Bone Density
28324131,"Dose-Response Relationship, Drug"
28324131,Drug Administration Schedule
28324131,Female
28324131,Femoral Fractures
28324131,Follow-Up Studies
28324131,Hormone Replacement Therapy
28324131,Humans
28324131,Osteoporosis
28324131,Osteoporotic Fractures
28324131,Thyroxine
28324188,Adolescent
28324188,Astrocytoma
28324188,Brain Neoplasms
28324188,Female
28324188,Humans
28324188,Magnetic Resonance Imaging
28324188,Memory Disorders
28324188,"Memory, Episodic"
28324188,Neuropsychological Tests
28324188,Postoperative Complications
28324188,Prefrontal Cortex
28324272,"Carcinoma, Hepatocellular"
28324272,Cinnamates
28324272,Hepatitis C
28324272,Humans
28324272,Liver Cirrhosis
28324272,Liver Neoplasms
28324272,Male
28324272,Middle Aged
28324272,Thiazoles
28324272,Thrombocytopenia
28324282,Bacterial Translocation
28324282,Escherichia coli
28324282,Escherichia coli Infections
28324282,"Genes, Bacterial"
28324282,Humans
28324282,Intestines
28324282,"Leukemia, Myeloid, Acute"
28324282,Male
28324282,Middle Aged
28324282,Virulence
28324282,Virulence Factors
28325788,Acute Kidney Injury
28325788,Brain
28325788,Creatinine
28325788,Decompression Sickness
28325788,Diving
28325788,"Foramen Ovale, Patent"
28325788,Humans
28325788,Hyperbaric Oxygenation
28325788,Magnetic Resonance Imaging
28325788,Male
28325788,Middle Aged
28325788,Plasma Substitutes
28325788,Shock
28325788,Treatment Outcome
28325923,"Aged, 80 and over"
28325923,Alanine Transaminase
28325923,Amino Acid Substitution
28325923,Antiviral Agents
28325923,"Epitopes, T-Lymphocyte"
28325923,Guanine
28325923,Hepatitis B
28325923,Hepatitis B Antibodies
28325923,Hepatitis B Surface Antigens
28325923,Hepatitis B virus
28325923,High-Throughput Nucleotide Sequencing
28325923,Humans
28325923,Male
28325923,Mutation Rate
28325923,"Sequence Analysis, DNA"
28325923,Seroconversion
28327087,5'-Nucleotidase
28327087,Child
28327087,"Child, Preschool"
28327087,Corpus Callosum
28327087,DNA
28327087,Gene Expression
28327087,HEK293 Cells
28327087,Homozygote
28327087,Humans
28327087,Magnetic Resonance Imaging
28327087,Male
28327087,Pedigree
28327087,Phenotype
28327087,Protein Isoforms
28327087,Qatar
28327087,RNA Splice Sites
28327087,"Sequence Analysis, DNA"
28327087,"Spastic Paraplegia, Hereditary"
28327156,Aged
28327156,Anti-Bacterial Agents
28327156,Cluster Analysis
28327156,"DNA, Bacterial"
28327156,"DNA, Ribosomal"
28327156,"Echocardiography, Transesophageal"
28327156,"Endocarditis, Bacterial"
28327156,Heart
28327156,Humans
28327156,Male
28327156,Mitral Valve Annuloplasty
28327156,Mycobacterium
28327156,"Mycobacterium Infections, Nontuberculous"
28327156,Phylogeny
28327156,"RNA, Ribosomal, 16S"
28327156,"Radiography, Thoracic"
28327156,Replantation
28327156,"Sequence Analysis, DNA"
28327156,"Tomography, X-Ray Computed"
28327156,Treatment Outcome
28327190,Aged
28327190,Humans
28327190,Low Back Pain
28327190,Lumbar Vertebrae
28327190,Magnetic Resonance Imaging
28327190,Male
28327190,Single Photon Emission Computed Tomography Computed Tomography
28327190,Spinal Fusion
28327190,"Tomography, X-Ray Computed"
28327190,Treatment Outcome
28327196,Angiomyolipoma
28327196,"Carcinoma, Hepatocellular"
28327196,Contrast Media
28327196,Gadolinium DTPA
28327196,Humans
28327196,Immunohistochemistry
28327196,Liver
28327196,Liver Neoplasms
28327196,Magnetic Resonance Imaging
28327196,Male
28327196,"Microscopy, Electron, Transmission"
28327196,Middle Aged
28327196,Treatment Outcome
28327204,Adenocarcinoma
28327204,Humans
28327204,Lung Neoplasms
28327204,Male
28327204,Middle Aged
28327204,Thyroid Gland
28327204,Thyroid Neoplasms
28327204,Thyroidectomy
28327204,"Tomography, X-Ray Computed"
28327205,Betaine
28327205,Child
28327205,"Child, Preschool"
28327205,Female
28327205,Folic Acid
28327205,Homocystinuria
28327205,Humans
28327205,Infant
28327205,Lung Diseases
28327205,Male
28327205,Vitamin B 12
28327205,Vitamin B 12 Deficiency
28327205,Vitamin B 6
28327871,Carrier Proteins
28327871,"Death, Sudden, Cardiac"
28327871,Electrocardiography
28327871,Humans
28327871,Male
28327871,Mutation
28327871,NAV1.5 Voltage-Gated Sodium Channel
28327871,"Tachycardia, Ventricular"
28327871,Ventricular Fibrillation
28327871,Young Adult
28328828,Aged
28328828,"Angiography, Digital Subtraction"
28328828,"Diagnosis, Differential"
28328828,Dizziness
28328828,Female
28328828,Humans
28328828,Magnetic Resonance Imaging
28328828,Middle Aged
28328828,Ultrasonography
28328828,Vertebral Artery
28328828,Vertebral Artery Dissection
28328842,Adult
28328842,Bone Neoplasms
28328842,Hemipelvectomy
28328842,Humans
28328842,Male
28328842,Osteochondroma
28328842,"Printing, Three-Dimensional"
28328842,"Surgery, Computer-Assisted"
28328844,Adult
28328844,"Biomarkers, Tumor"
28328844,"Carcinoma, Renal Cell"
28328844,Female
28328844,Humans
28328844,Hypertension
28328844,Kidney Neoplasms
28328849,Female
28328849,Humans
28328849,Internal Fixators
28328849,Lumbar Vertebrae
28328849,Middle Aged
28328849,Prosthesis Failure
28328849,Spinal Canal
28328859,Humans
28328859,Lung Diseases
28328859,Middle Aged
28328859,Multiple Pulmonary Nodules
28328859,Thoracoscopy
28328865,Bone Nails
28328865,Bone Plates
28328865,Female
28328865,Fibula
28328865,"Fracture Fixation, Internal"
28328865,Fracture Healing
28328865,"Fractures, Bone"
28328865,Humans
28328865,Middle Aged
28328865,Tibial Fractures
28330422,Abdominal Pain
28330422,"Administration, Intravenous"
28330422,Anticoagulants
28330422,Batroxobin
28330422,Blood Component Transfusion
28330422,Hematoma
28330422,Hemostatics
28330422,"Heparin, Low-Molecular-Weight"
28330422,Humans
28330422,Hyperkalemia
28330422,Male
28330422,Middle Aged
28330422,Plasma
28330422,Rectus Abdominis
28330422,Renal Dialysis
28330422,Thrombosis
28330422,"Tomography, X-Ray Computed"
28330422,Ultrasonography
28330422,Uremia
28330422,Urinary Bladder Diseases
28330445,Adrenergic beta-1 Receptor Agonists
28330445,"Aged, 80 and over"
28330445,Amyloidosis
28330445,Aortic Valve Stenosis
28330445,Cardiac Resynchronization Therapy
28330445,Cardiomyopathies
28330445,Cardiotonic Agents
28330445,"Diagnosis, Differential"
28330445,Dobutamine
28330445,"Echocardiography, Stress"
28330445,"Echocardiography, Transesophageal"
28330445,Hemodynamics
28330445,Humans
28330445,Male
28330445,Predictive Value of Tests
28330445,Reproducibility of Results
28330445,Severity of Illness Index
28330445,Stroke Volume
28330445,Treatment Outcome
28330445,"Ventricular Function, Left"
28330448,"Aneurysm, False"
28330448,"Aneurysm, Ruptured"
28330448,Angiography
28330448,Blood Vessel Prosthesis
28330448,"Cholangiopancreatography, Endoscopic Retrograde"
28330448,Cholangitis
28330448,Common Bile Duct
28330448,"Embolization, Therapeutic"
28330448,Foreign-Body Migration
28330448,Hemobilia
28330448,Humans
28330448,Male
28330448,Middle Aged
28330448,Stomach
28330494,Anti-Bacterial Agents
28330494,Exanthema
28330494,Female
28330494,Gentamicins
28330494,Ghana
28330494,Humans
28330494,Infant
28330494,Neck
28330494,Pseudomonas
28330494,Pseudomonas Infections
28330494,"RNA, Ribosomal, 16S"
28330494,Scalp
28330494,Sepsis
28330494,Treatment Outcome
28331537,"Cholangiopancreatography, Endoscopic Retrograde"
28331537,Debridement
28331537,Drainage
28331537,Humans
28331537,Male
28331537,Middle Aged
28331537,Multiple Organ Failure
28331537,"Pancreatitis, Acute Necrotizing"
28331537,"Tomography, X-Ray Computed"
28331537,Ultrasonography
28331537,Video-Assisted Surgery
28332376,Adult
28332376,Device Removal
28332376,Disposable Equipment
28332376,Endovascular Procedures
28332376,Female
28332376,Humans
28332376,Male
28332376,Middle Aged
28332376,Pulmonary Embolism
28332376,Treatment Outcome
28332376,Vena Cava Filters
28332376,Venous Thromboembolism
28332376,Venous Thrombosis
28332377,Adult
28332377,Biopsy
28332377,Bone Marrow
28332377,DNA Mutational Analysis
28332377,Exons
28332377,Frameshift Mutation
28332377,"Hemoglobins, Abnormal"
28332377,Humans
28332377,Janus Kinase 2
28332377,Male
28332377,Mutation
28332377,Oxygen
28332377,Polycythemia
28332378,Adult
28332378,Aged
28332378,Anticoagulants
28332378,Aspirin
28332378,"Carotid Artery, Internal"
28332378,"Embolization, Therapeutic"
28332378,Female
28332378,Humans
28332378,Intracranial Aneurysm
28332378,Male
28332378,Middle Aged
28332378,Platelet Aggregation Inhibitors
28332378,Stents
28332378,Thrombosis
28332378,"Tomography, X-Ray Computed"
28332378,Treatment Outcome
28333617,Adult
28333617,Animals
28333617,Anti-Bacterial Agents
28333617,Doxycycline
28333617,Female
28333617,Humans
28333617,Insect Bites and Stings
28333617,Insect Vectors
28333617,Netherlands
28333617,Reverse Transcriptase Polymerase Chain Reaction
28333617,Suriname
28333617,Travel
28333617,Treatment Outcome
28333617,Yellow Fever
28333617,Yellow fever virus
28333618,Acyclovir
28333618,Adult
28333618,Animals
28333618,Anti-Bacterial Agents
28333618,Antiviral Agents
28333618,Bites and Stings
28333618,Ceftriaxone
28333618,"Encephalitis Viruses, Tick-Borne"
28333618,"Encephalitis, Tick-Borne"
28333618,Humans
28333618,Ixodes
28333618,Male
28333618,Netherlands
28333618,Treatment Outcome
28335035,"Aging, Premature"
28335035,Calcium
28335035,Endoplasmic Reticulum
28335035,"Hearing Loss, Sensorineural"
28335035,Homeostasis
28335035,Humans
28335035,Male
28335035,Membrane Proteins
28335035,Middle Aged
28335035,Mitochondria
28335035,Mitochondrial Diseases
28335035,Optic Atrophy
28335035,Pedigree
28335035,Wolfram Syndrome
28335748,Adrenal Cortex Hormones
28335748,Female
28335748,Humans
28335748,Kidney
28335748,LIM-Homeodomain Proteins
28335748,Mutation
28335748,Nail-Patella Syndrome
28335748,Nephrotic Syndrome
28335748,Transcription Factors
28335748,Treatment Failure
28335748,Young Adult
28335753,Aged
28335753,Female
28335753,Gram-Positive Bacterial Infections
28335753,Humans
28335753,Knee Prosthesis
28335753,Leuconostoc mesenteroides
28335753,Prosthesis-Related Infections
28335795,Adult
28335795,Anti-Bacterial Agents
28335795,Echocardiography
28335795,"Endocarditis, Bacterial"
28335795,Gemella
28335795,Gram-Positive Bacterial Infections
28335795,Heart Valve Diseases
28335795,Humans
28335795,Male
28335795,Pulmonary Valve
28335811,Adult
28335811,Birth Weight
28335811,Body Mass Index
28335811,"Cardiomyopathy, Hypertrophic"
28335811,DNA Copy Number Variations
28335811,"Diabetes, Gestational"
28335811,Female
28335811,Fetal Macrosomia
28335811,Fetal Monitoring
28335811,Glucose Tolerance Test
28335811,Humans
28335811,Hypoglycemia
28335811,Infant
28335811,Male
28335811,Mothers
28335811,Pregnancy
28335811,Pregnancy Outcome
28335811,Pregnancy in Diabetics
28335813,Abdominal Pain
28335813,Acute Kidney Injury
28335813,Aged
28335813,Antineoplastic Agents
28335813,Bone Neoplasms
28335813,Female
28335813,Gout Suppressants
28335813,Humans
28335813,Osteosarcoma
28335813,Peritoneal Neoplasms
28335813,Renal Dialysis
28335813,Treatment Outcome
28335813,Tumor Lysis Syndrome
28335813,Urate Oxidase
28337459,Adolescent
28337459,Adult
28337459,Bone Transplantation
28337459,Female
28337459,Humans
28337459,Male
28337459,Mandible
28337459,Maxilla
28337459,Maxillofacial Injuries
28337459,Maxillofacial Prosthesis
28337459,Patient Care Planning
28337459,Treatment Outcome
28338000,Aged
28338000,Alanine
28338000,Amino Acid Substitution
28338000,Amyloidosis
28338000,Asymptomatic Diseases
28338000,Binding Sites
28338000,"Crystallography, X-Ray"
28338000,Female
28338000,Gene Expression
28338000,Humans
28338000,Isoleucine
28338000,"Models, Molecular"
28338000,Prealbumin
28338000,Protein Binding
28338000,"Protein Conformation, alpha-Helical"
28338000,"Protein Conformation, beta-Strand"
28338000,Protein Interaction Domains and Motifs
28338000,Protein Multimerization
28338000,Protein Stability
28338000,Recombinant Proteins
28338000,Thermodynamics
28338000,Valine
28338294,Base Sequence
28338294,"Child, Preschool"
28338294,DNA Mutational Analysis
28338294,Female
28338294,Frameshift Mutation
28338294,Gain of Function Mutation
28338294,Genetic Predisposition to Disease
28338294,Humans
28338294,"Puberty, Precocious"
28338294,"Receptors, G-Protein-Coupled"
28338294,"Receptors, Peptide"
28338294,Sequence Deletion
21073751,Aged
21073751,Antineoplastic Agents
21073751,Biopsy
21073751,"Carcinoma, Transitional Cell"
21073751,"Diagnosis, Differential"
21073751,Female
21073751,Follow-Up Studies
21073751,Humans
21073751,Hysterectomy
21073751,Lymph Node Excision
21073751,Neoplasm Staging
21073751,Ovarian Neoplasms
21073751,Ovariectomy
21073751,Pelvis
21073751,"Tomography, X-Ray Computed"
21073752,Adult
21073752,Heart Aneurysm
21073752,Humans
21073752,Male
21073752,"Muscular Dystrophy, Duchenne"
21073752,Ultrasonography
21073752,"Ventricular Dysfunction, Left"
21076595,Adult
21076595,"Biopsy, Needle"
21076595,Breast Neoplasms
21076595,"Diagnosis, Differential"
21076595,Female
21076595,Fibroadenoma
21076595,Hamartoma
21076595,Humans
21076595,Immunohistochemistry
21076595,Magnetic Resonance Imaging
21076595,"Neoplasm Recurrence, Local"
21076596,Aged
21076596,Breast Neoplasms
21076596,"Carcinoma, Ductal, Breast"
21076596,"Diagnosis, Differential"
21076596,Female
21076596,Hamartoma
21076596,Humans
21076596,Magnetic Resonance Imaging
21076596,Mammography
21076596,"Mastectomy, Modified Radical"
21076596,Neoplasm Invasiveness
21076596,"Ultrasonography, Mammary"
21076597,Bone Neoplasms
21076597,"Diagnosis, Differential"
21076597,"Hemangioendothelioma, Epithelioid"
21076597,Humans
21076597,Male
21076597,Middle Aged
21076597,Ribs
21076597,Spinal Neoplasms
21076597,Thoracic Vertebrae
21076597,"Tomography, X-Ray Computed"
21076598,Carcinoma
21076598,Contrast Media
21076598,"Diagnosis, Differential"
21076598,Epstein-Barr Virus Infections
21076598,Gastroscopy
21076598,Humans
21076598,In Situ Hybridization
21076598,Male
21076598,Middle Aged
21076598,Stomach Neoplasms
21076598,"Tomography, X-Ray Computed"
21076681,Adult
21076681,Cholangitis
21076681,"Diagnosis, Differential"
21076681,Diagnostic Imaging
21076681,Eosinophilia
21076681,Humans
21076681,Male
21076899,Atrial Fibrillation
21076899,Electric Countershock
21076899,Female
21076899,Humans
21076899,Middle Aged
21076899,Perfusion Imaging
21076899,Recovery of Function
21076899,"Tomography, Emission-Computed, Single-Photon"
21076899,Treatment Outcome
21076899,"Ventricular Dysfunction, Left"
21078141,Anaplasma phagocytophilum
21078141,Anaplasmosis
21078141,Animals
21078141,Anti-Bacterial Agents
21078141,Cat Diseases
21078141,Cats
21078141,"DNA, Bacterial"
21078141,Finland
21078141,Male
21078141,Polymerase Chain Reaction
21083919,Aged
21083919,Colonoscopy
21083919,Dissection
21083919,Female
21083919,Follow-Up Studies
21083919,Humans
21083919,Intestinal Mucosa
21083919,Male
21083919,Middle Aged
21083919,Neoplasm Invasiveness
21083919,Rectal Neoplasms
21083940,Adolescent
21083940,"Cardiomyopathy, Hypertrophic"
21083940,Contrast Media
21083940,DNA Mutational Analysis
21083940,Desmin
21083940,Female
21083940,Fibrosis
21083940,Gadolinium DTPA
21083940,Heart Ventricles
21083940,Humans
21083940,Magnetic Resonance Imaging
21083940,Myocardium
21083940,"Myositis, Inclusion Body"
21083940,Predictive Value of Tests
21083940,Sequence Deletion
21083940,"Ventricular Function, Left"
21085814,Biopsy
21085814,Child
21085814,Female
21085814,Follow-Up Studies
21085814,"Granuloma, Pyogenic"
21085814,Humans
21085814,Lip
21085814,Lip Diseases
21085814,Mouth Mucosa
21087479,Carcinosarcoma
21087479,Child
21087479,Female
21087479,Humans
21087479,Prognosis
21087479,Retroperitoneal Neoplasms
21087479,"Tomography, X-Ray Computed"
21087512,Adenocarcinoma
21087512,Adult
21087512,"Colitis, Ulcerative"
21087512,Colonic Pouches
21087512,Colonoscopy
21087512,Humans
21087512,Magnetic Resonance Imaging
21087512,Male
21087512,"Proctocolectomy, Restorative"
21087512,Prognosis
21087512,Rectal Neoplasms
21087512,Small Cell Lung Carcinoma
21092077,Bone and Bones
21092077,"Child, Preschool"
21092077,"Diagnosis, Differential"
21092077,Female
21092077,Focal Dermal Hypoplasia
21092077,Humans
21092077,"Muscle, Skeletal"
21092077,Skin
21092117,Aged
21092117,Carcinosarcoma
21092117,"Diagnosis, Differential"
21092117,Follow-Up Studies
21092117,Humans
21092117,Lung Neoplasms
21092117,Male
21092117,Pneumonectomy
21092117,Positron-Emission Tomography
21092117,Prostatectomy
21092117,Prostatic Neoplasms
21092117,"Tomography, X-Ray Computed"
21092139,Abdominal Neoplasms
21092139,Aged
21092139,Antineoplastic Agents
21092139,"Diagnosis, Differential"
21092139,Female
21092139,Follow-Up Studies
21092139,Humans
21092139,Inguinal Canal
21092139,Laparotomy
21092139,"Sarcoma, Synovial"
21092139,"Tomography, X-Ray Computed"
21092139,"Ultrasonography, Doppler"
21092193,"Carcinoma, Large Cell"
21092193,"Carcinoma, Neuroendocrine"
21092193,"Diagnosis, Differential"
21092193,Humans
21092193,Magnetic Resonance Imaging
21092193,Male
21092193,Middle Aged
21092193,Thymectomy
21092193,Thymus Neoplasms
21092193,"Tomography, X-Ray Computed"
21092235,Biopsy
21092235,Brachytherapy
21092235,"Carcinoma, Squamous Cell"
21092235,"Chemotherapy, Adjuvant"
21092235,Contraindications
21092235,"Dose Fractionation, Radiation"
21092235,Female
21092235,Humans
21092235,Hysterectomy
21092235,Leiomyomatosis
21092235,Magnetic Resonance Imaging
21092235,Middle Aged
21092235,Neoplasm Invasiveness
21092235,Radiosurgery
21092235,"Radiotherapy, Intensity-Modulated"
21092235,Treatment Outcome
21092235,Uterine Cervical Neoplasms
21092235,Uterine Hemorrhage
21092235,Vaginal Smears
21092240,Adenoma
21092240,Adrenal Gland Neoplasms
21092240,Adrenal Glands
21092240,Female
21092240,Humans
21092240,Hyperaldosteronism
21092240,Laparoscopy
21092240,Middle Aged
21092240,"Surgical Procedures, Operative"
21092240,Treatment Outcome
21092240,Umbilicus
21092271,Adult
21092271,Humans
21092271,Lung
21092271,Male
21092271,"Pneumonia, Pneumocystis"
21092271,"Radiography, Thoracic"
21092332,Adenocarcinoma
21092332,Fatal Outcome
21092332,Gastrectomy
21092332,Humans
21092332,Lymphatic Metastasis
21092332,Male
21092332,Middle Aged
21092332,"Neoplasm Recurrence, Local"
21092332,Peritoneal Neoplasms
21092332,Stomach Neoplasms
29574645,Aged
29574645,Antineoplastic Agents
29574645,Asbestos
29574645,"Carcinogens, Environmental"
29574645,Cities
29574645,Environmental Exposure
29574645,Fatal Outcome
29574645,Female
29574645,Humans
29574645,Italy
29574645,Lung Neoplasms
29574645,Male
29574645,Mesothelioma
29574645,"Mesothelioma, Malignant"
29574645,Middle Aged
29574645,Treatment Outcome
29575765,Adenocarcinoma of Lung
29575765,Aged
29575765,Antineoplastic Combined Chemotherapy Protocols
29575765,Crown Ethers
29575765,"Drug Resistance, Neoplasm"
29575765,ErbB Receptors
29575765,Female
29575765,Hand-Foot Syndrome
29575765,Humans
29575765,Male
29575765,Middle Aged
29575765,Molecular Targeted Therapy
29575765,Mutation
29575765,Neoplasm Staging
29575765,Progression-Free Survival
29575765,Protein Kinase Inhibitors
29575765,Pyridines
29575765,Quinazolines
29576015,"Embolization, Therapeutic"
29576015,Female
29576015,Flank Pain
29576015,Humans
29576015,Leiomyoma
29576015,Middle Aged
29576015,"Neoplasm Recurrence, Local"
29576015,Preoperative Care
29576015,Renal Artery
29576015,Retroperitoneal Neoplasms
